CUSTOMER_ID,WEEK_START,AGGREGATE_AMOUNT,P_SUSPICIOUS,AGGRAVATING,MITIGATING,RAW,MODEL_NAME,RAN_AT
CU-100896,2025-07-07,905251.41,0.72,"The cash volume is 66 times declared monthly income for a retired person with no plausible cash-intensive business, and 75% of deposits sit just below round numbers—a classic structuring signature designed to avoid reporting thresholds.","The cash activity has been present for 22 weeks with moderate volatility (0.23), showing some consistency rather than a sudden burst. Only 24% of funds are transferred out electronically, meaning most cash stays in the account—inconsistent with rapid layering typical of laundering.","{
  ""aggravating"": ""The cash volume is 66 times declared monthly income for a retired person with no plausible cash-intensive business, and 75% of deposits sit just below round numbers—a classic structuring signature designed to avoid reporting thresholds."",
  ""mitigating"": ""The cash activity has been present for 22 weeks with moderate volatility (0.23), showing some consistency rather than a sudden burst. Only 24% of funds are transferred out electronically, meaning most cash stays in the account—inconsistent with rapid layering typical of laundering."",
  ""probability_suspicious"": 0.72
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100896,2025-10-06,971799.73,0.68,"Cash volume is 71 times monthly declared income for a retired person with no plausible cash-intensive business, and 100% of deposits sit just below round numbers—a hallmark of deliberate threshold avoidance in structuring.","Cash activity has been present for 19 weeks across 27% of weeks with moderate volatility (0.12), suggesting an established pattern rather than a sudden burst; 76% of funds remain in the account rather than being immediately transferred out, consistent with operational use rather than rapid layering.","{
  ""aggravating"": ""Cash volume is 71 times monthly declared income for a retired person with no plausible cash-intensive business, and 100% of deposits sit just below round numbers—a hallmark of deliberate threshold avoidance in structuring."",
  ""mitigating"": ""Cash activity has been present for 19 weeks across 27% of weeks with moderate volatility (0.12), suggesting an established pattern rather than a sudden burst; 76% of funds remain in the account rather than being immediately transferred out, consistent with operational use rather than rapid layering."",
  ""probability_suspicious"": 0.68
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100896,2025-10-20,816835.94,0.68,"The cash volume is 59.77 times declared monthly income for a retired individual with no legitimate cash-intensive business, and the activity is highly irregular (only 34.6% of weeks show any cash) with bursts totaling over 800k in a single week—classic structuring behavior where a non-cash occupation is used as cover.","Only 27% of deposited cash is transferred out electronically, meaning 73% is retained in the account—consistent with legitimate business use where funds accumulate to pay suppliers or expenses rather than the rapid layering typical of laundering, and the customer uses only one branch suggesting stable, localized activity.","{
  ""aggravating"": ""The cash volume is 59.77 times declared monthly income for a retired individual with no legitimate cash-intensive business, and the activity is highly irregular (only 34.6% of weeks show any cash) with bursts totaling over 800k in a single week—classic structuring behavior where a non-cash occupation is used as cover."",
  ""mitigating"": ""Only 27% of deposited cash is transferred out electronically, meaning 73% is retained in the account—consistent with legitimate business use where funds accumulate to pay suppliers or expenses rather than the rapid layering typical of laundering, and the customer uses only one branch suggesting stable, localized activity."",
  ""probability_suspicious"": 0.68
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100896,2025-10-27,907253.71,0.68,"Cash volume is 66 times declared monthly income for a retired person with no plausible cash-intensive business, and 80% of deposits sit just below round numbers suggesting deliberate structuring to avoid reporting thresholds.","Cash activity has been present for 22 weeks with moderate regularity (38.5% of weeks), showing a sustained pattern rather than a sudden burst, and 72% of funds remain in the account rather than being immediately transferred out, consistent with operational business needs.","{
  ""aggravating"": ""Cash volume is 66 times declared monthly income for a retired person with no plausible cash-intensive business, and 80% of deposits sit just below round numbers suggesting deliberate structuring to avoid reporting thresholds."",
  ""mitigating"": ""Cash activity has been present for 22 weeks with moderate regularity (38.5% of weeks), showing a sustained pattern rather than a sudden burst, and 72% of funds remain in the account rather than being immediately transferred out, consistent with operational business needs."",
  ""probability_suspicious"": 0.68
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100896,2025-11-03,930439.77,0.62,"Cash volume is 68 times declared monthly income for a retired individual with no plausible cash-intensive business, creating an extreme and unexplained mismatch between lifestyle and transaction activity.","Cash activity has been present for 23 weeks with moderate regularity (42% of weeks), showing a sustained pattern rather than a sudden burst, and 72% of funds remain in the account rather than being immediately transferred out, consistent with operational business needs.","{
  ""aggravating"": ""Cash volume is 68 times declared monthly income for a retired individual with no plausible cash-intensive business, creating an extreme and unexplained mismatch between lifestyle and transaction activity."",
  ""mitigating"": ""Cash activity has been present for 23 weeks with moderate regularity (42% of weeks), showing a sustained pattern rather than a sudden burst, and 72% of funds remain in the account rather than being immediately transferred out, consistent with operational business needs."",
  ""probability_suspicious"": 0.62
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100903,2025-10-06,910820.81,0.42,"24 prior alerts on this customer is the strongest red flag. This suggests a persistent pattern of activity that has repeatedly triggered AML systems, indicating either systematic structuring behavior or a customer profile that consistently generates suspicion. Combined with KYC being 1543 days stale (over 4 years), this points to inadequate monitoring of a repeatedly flagged account.","The cash activity shows legitimate business characteristics: 92.3% of weeks show deposits over 26 weeks (highly consistent presence), low volatility of 0.2 (steady, predictable amounts), and the weekly cash volume of 0.46x monthly income is proportionate for a Transport Operator in India's cash-heavy economy. Only 20% of deposits sit just below round thresholds, and funds are retained (only 56% transferred out), consistent with working capital needs to pay drivers, fuel, and maintenance.","{
  ""aggravating"": ""24 prior alerts on this customer is the strongest red flag. This suggests a persistent pattern of activity that has repeatedly triggered AML systems, indicating either systematic structuring behavior or a customer profile that consistently generates suspicion. Combined with KYC being 1543 days stale (over 4 years), this points to inadequate monitoring of a repeatedly flagged account."",
  ""mitigating"": ""The cash activity shows legitimate business characteristics: 92.3% of weeks show deposits over 26 weeks (highly consistent presence), low volatility of 0.2 (steady, predictable amounts), and the weekly cash volume of 0.46x monthly income is proportionate for a Transport Operator in India's cash-heavy economy. Only 20% of deposits sit just below round thresholds, and funds are retained (only 56% transferred out), consistent with working capital needs to pay drivers, fuel, and maintenance."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100903,2025-10-27,957004.62,0.52,92.3% of deposits sit just below round numbers—a hallmark of deliberate structuring to avoid reporting thresholds. This is not natural variance; it suggests intentional design to evade detection.,"Transport Operator is a genuinely cash-intensive business, cash activity has appeared consistently over 88.5% of weeks for the past 24 weeks with low volatility (0.21), and the weekly cash volume (0.49× monthly declared income) is proportionate to the stated INR 23.5M annual income. This looks like steady business operations.","{
  ""aggravating"": ""92.3% of deposits sit just below round numbers—a hallmark of deliberate structuring to avoid reporting thresholds. This is not natural variance; it suggests intentional design to evade detection."",
  ""mitigating"": ""Transport Operator is a genuinely cash-intensive business, cash activity has appeared consistently over 88.5% of weeks for the past 24 weeks with low volatility (0.21), and the weekly cash volume (0.49× monthly declared income) is proportionate to the stated INR 23.5M annual income. This looks like steady business operations."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100903,2025-11-17,984835.58,0.42,"27 prior alerts on this customer is the strongest red flag. This extraordinarily high number suggests either persistent suspicious behavior that has never been adequately resolved, or a pattern of activity that repeatedly triggers detection systems. Combined with a severely outdated KYC (1585 days = over 4 years), this indicates potential long-term abuse of the account with inadequate monitoring.","The activity shows classic legitimate cash-trade characteristics: 96.2% of weeks have cash deposits over 26 weeks (highly consistent presence), very low volatility of 0.2 (stable, predictable volumes), funds are largely retained in the account (only 59% transferred out, suggesting working capital for supplier payments), and the customer is a Transport Operator—a genuinely cash-intensive business where INR 984K weekly cash is proportionate to INR 23.5M annual income.","{
  ""aggravating"": ""27 prior alerts on this customer is the strongest red flag. This extraordinarily high number suggests either persistent suspicious behavior that has never been adequately resolved, or a pattern of activity that repeatedly triggers detection systems. Combined with a severely outdated KYC (1585 days = over 4 years), this indicates potential long-term abuse of the account with inadequate monitoring."",
  ""mitigating"": ""The activity shows classic legitimate cash-trade characteristics: 96.2% of weeks have cash deposits over 26 weeks (highly consistent presence), very low volatility of 0.2 (stable, predictable volumes), funds are largely retained in the account (only 59% transferred out, suggesting working capital for supplier payments), and the customer is a Transport Operator—a genuinely cash-intensive business where INR 984K weekly cash is proportionate to INR 23.5M annual income."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100903,2026-02-02,801432.12,0.52,"Prior alerts on this customer: 36. This is an extraordinarily high number of previous alerts, suggesting either a pattern of repeatedly suspicious behavior that was never escalated, or that this customer's activity consistently triggers detection rules. Either interpretation—whether past concerns were ignored or the customer operates at the edge of acceptability—is the strongest red flag in this profile.","Weeks with any cash activity: 92.3% over 26 weeks with low volatility (0.19). This shows sustained, regular cash flow consistent with an operating business rather than sporadic bursts typical of structuring. The customer is a Transport Operator, a genuinely cash-intensive trade in India where daily collections from freight, passenger fares, or logistics services naturally generate steady weekly cash deposits. The pattern shows business continuity, not episodic placement.","{
  ""aggravating"": ""Prior alerts on this customer: 36. This is an extraordinarily high number of previous alerts, suggesting either a pattern of repeatedly suspicious behavior that was never escalated, or that this customer's activity consistently triggers detection rules. Either interpretation—whether past concerns were ignored or the customer operates at the edge of acceptability—is the strongest red flag in this profile."",
  ""mitigating"": ""Weeks with any cash activity: 92.3% over 26 weeks with low volatility (0.19). This shows sustained, regular cash flow consistent with an operating business rather than sporadic bursts typical of structuring. The customer is a Transport Operator, a genuinely cash-intensive trade in India where daily collections from freight, passenger fares, or logistics services naturally generate steady weekly cash deposits. The pattern shows business continuity, not episodic placement."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100903,2026-07-27,880128.33,0.42,"Prior alerts on this customer: 56. This is an extraordinarily high number of previous alerts, suggesting either a pattern of repeatedly suspicious behavior that was never escalated, or a customer whose profile generates constant false positives. Either interpretation warrants serious concern—the former because laundering may have been missed repeatedly, the latter because the account may have been deliberately structured to hover at detection thresholds.","Consistent, sustained cash activity over 26 weeks with low volatility (0.18) and high regularity (88.5% of weeks active). This is the signature of genuine business operations. Transport operators legitimately handle large weekly cash from freight payments, driver settlements, and fuel reimbursements. The cash volume (0.45× monthly income in a single week) is proportionate to the declared trade, funds are partially retained (44% stays in account, consistent with working capital needs), and the pattern shows none of the burst-and-drain behavior typical of structuring.","{
  ""aggravating"": ""Prior alerts on this customer: 56. This is an extraordinarily high number of previous alerts, suggesting either a pattern of repeatedly suspicious behavior that was never escalated, or a customer whose profile generates constant false positives. Either interpretation warrants serious concern—the former because laundering may have been missed repeatedly, the latter because the account may have been deliberately structured to hover at detection thresholds."",
  ""mitigating"": ""Consistent, sustained cash activity over 26 weeks with low volatility (0.18) and high regularity (88.5% of weeks active). This is the signature of genuine business operations. Transport operators legitimately handle large weekly cash from freight payments, driver settlements, and fuel reimbursements. The cash volume (0.45× monthly income in a single week) is proportionate to the declared trade, funds are partially retained (44% stays in account, consistent with working capital needs), and the pattern shows none of the burst-and-drain behavior typical of structuring."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-07-07,944592.79,0.48,"Occupation is Consultant (not cash-intensive) yet this single week's cash equals 31% of declared monthly income, with 80% of deposits sitting just below round numbers and 62% rapidly transferred out via electronic channels—classic structuring with disproportionate cash for the stated business profile.","Cash activity has been consistent for 26 weeks straight (92.3% of weeks active) with low volatility (0.16), showing the steady, predictable pattern of an established business rather than the burst-and-pause rhythm typical of structuring operations.","{
  ""aggravating"": ""Occupation is Consultant (not cash-intensive) yet this single week's cash equals 31% of declared monthly income, with 80% of deposits sitting just below round numbers and 62% rapidly transferred out via electronic channels—classic structuring with disproportionate cash for the stated business profile."",
  ""mitigating"": ""Cash activity has been consistent for 26 weeks straight (92.3% of weeks active) with low volatility (0.16), showing the steady, predictable pattern of an established business rather than the burst-and-pause rhythm typical of structuring operations."",
  ""probability_suspicious"": 0.48
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-08-11,803343.04,0.42,"Occupation is Consultant (not normally cash-intensive) yet this single week's cash (INR 803,343) represents 27% of declared monthly income, creating a significant proportionality mismatch that suggests either undeclared income sources or potential layering of illicit funds through a non-cash business profile.","Cash activity has appeared consistently over 26 weeks with 88.5% of weeks showing deposits, low volatility (0.17), and naturally varying amounts with no structuring below round thresholds—this is the signature of genuine ongoing business operations, not the burst pattern typical of laundering.","{
  ""aggravating"": ""Occupation is Consultant (not normally cash-intensive) yet this single week's cash (INR 803,343) represents 27% of declared monthly income, creating a significant proportionality mismatch that suggests either undeclared income sources or potential layering of illicit funds through a non-cash business profile."",
  ""mitigating"": ""Cash activity has appeared consistently over 26 weeks with 88.5% of weeks showing deposits, low volatility (0.17), and naturally varying amounts with no structuring below round thresholds—this is the signature of genuine ongoing business operations, not the burst pattern typical of laundering."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-08-18,974924.51,0.52,"100% of deposits sitting just below round numbers is the strongest laundering indicator. This is a classic structuring signature—deliberate amounts like 89,999 or 99,500 designed to avoid reporting thresholds. Combined with 58% rapid outflow and cash volume that is disproportionate to a consultant occupation (not typically cash-intensive), this suggests intentional threshold avoidance rather than natural business variation.","88.5% of weeks showing cash activity over 26 consecutive weeks with low volatility (0.16) demonstrates sustained, regular business rhythm rather than sporadic bursts typical of structuring. Legitimate cash-intensive businesses—even consultants who may collect seminar fees, training payments, or work with cash-preferring clients—show exactly this pattern: steady weekly deposits with natural variation. The consistency over half a year suggests operational business rather than a short-term layering scheme.","{
  ""aggravating"": ""100% of deposits sitting just below round numbers is the strongest laundering indicator. This is a classic structuring signature—deliberate amounts like 89,999 or 99,500 designed to avoid reporting thresholds. Combined with 58% rapid outflow and cash volume that is disproportionate to a consultant occupation (not typically cash-intensive), this suggests intentional threshold avoidance rather than natural business variation."",
  ""mitigating"": ""88.5% of weeks showing cash activity over 26 consecutive weeks with low volatility (0.16) demonstrates sustained, regular business rhythm rather than sporadic bursts typical of structuring. Legitimate cash-intensive businesses—even consultants who may collect seminar fees, training payments, or work with cash-preferring clients—show exactly this pattern: steady weekly deposits with natural variation. The consistency over half a year suggests operational business rather than a short-term layering scheme."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-09-01,872312.53,0.42,"Occupation is Consultant (not normally cash-intensive) yet generating INR 872K in weekly cash deposits—this mismatch between declared business type and cash intensity is the clearest red flag, especially when 61% of deposited cash is immediately transferred out electronically rather than retained for business expenses","Cash activity has been consistent and sustained over 26 weeks with 88.5% weekly presence and low volatility (0.15), showing the steady, predictable pattern of genuine recurring business rather than the burst-and-disappear signature of structuring; deposits vary naturally without clustering below reporting thresholds","{
  ""aggravating"": ""Occupation is Consultant (not normally cash-intensive) yet generating INR 872K in weekly cash deposits—this mismatch between declared business type and cash intensity is the clearest red flag, especially when 61% of deposited cash is immediately transferred out electronically rather than retained for business expenses"",
  ""mitigating"": ""Cash activity has been consistent and sustained over 26 weeks with 88.5% weekly presence and low volatility (0.15), showing the steady, predictable pattern of genuine recurring business rather than the burst-and-disappear signature of structuring; deposits vary naturally without clustering below reporting thresholds"",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-09-22,890838.14,0.52,"Cash volume is 30% of declared monthly income in just one week, yet the customer is a Consultant—an occupation with no legitimate reason for high-volume cash handling. This disproportionality, combined with 83.3% of deposits sitting just below round numbers (classic structuring behavior) and 60% rapid outflow via electronic transfer, suggests layering rather than business retention of funds.","Cash activity has been consistent for 25 weeks with 84.6% weekly presence and low volatility (0.14), showing the stable, recurring pattern of genuine trade rather than the burst-and-disappear signature of structuring. The deposits average INR 148,473—well above typical structuring thresholds—and the pattern suggests an established, ongoing cash-generating activity that has simply not been properly declared or updated in KYC (679 days overdue).","{
  ""aggravating"": ""Cash volume is 30% of declared monthly income in just one week, yet the customer is a Consultant—an occupation with no legitimate reason for high-volume cash handling. This disproportionality, combined with 83.3% of deposits sitting just below round numbers (classic structuring behavior) and 60% rapid outflow via electronic transfer, suggests layering rather than business retention of funds."",
  ""mitigating"": ""Cash activity has been consistent for 25 weeks with 84.6% weekly presence and low volatility (0.14), showing the stable, recurring pattern of genuine trade rather than the burst-and-disappear signature of structuring. The deposits average INR 148,473—well above typical structuring thresholds—and the pattern suggests an established, ongoing cash-generating activity that has simply not been properly declared or updated in KYC (679 days overdue)."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-10-27,916840.74,0.42,"Cash volume is disproportionate to occupation: a consultant receiving INR 916,841 in cash over 7 days (30% of monthly declared income) when consulting is not a cash-intensive trade, combined with 60% of deposited cash being immediately transferred out via electronic channels, suggests possible structuring with rapid layering.","Cash activity shows sustained, regular pattern over 26 weeks with low volatility (0.15), appearing in 92.3% of weeks—this consistency is characteristic of legitimate ongoing business operations rather than burst-pattern structuring. The steady week-to-week rhythm suggests real commercial activity, not episodic laundering.","{
  ""aggravating"": ""Cash volume is disproportionate to occupation: a consultant receiving INR 916,841 in cash over 7 days (30% of monthly declared income) when consulting is not a cash-intensive trade, combined with 60% of deposited cash being immediately transferred out via electronic channels, suggests possible structuring with rapid layering."",
  ""mitigating"": ""Cash activity shows sustained, regular pattern over 26 weeks with low volatility (0.15), appearing in 92.3% of weeks—this consistency is characteristic of legitimate ongoing business operations rather than burst-pattern structuring. The steady week-to-week rhythm suggests real commercial activity, not episodic laundering."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-11-03,888940.10,0.42,"Cash volume is disproportionately low relative to declared income (only 0.29x monthly income) yet the customer is a Consultant—an occupation with no legitimate cash-intensive business model—combined with 60% immediate outflow via electronic transfer, which suggests layering rather than working capital retention.","Cash activity has been consistent and sustained over 26 weeks with 92.3% weekly presence and low volatility (0.14), showing a stable operational pattern rather than burst behavior. Only 20% of deposits sit just below round thresholds, and the amounts vary naturally, inconsistent with deliberate structuring.","{
  ""aggravating"": ""Cash volume is disproportionately low relative to declared income (only 0.29x monthly income) yet the customer is a Consultant—an occupation with no legitimate cash-intensive business model—combined with 60% immediate outflow via electronic transfer, which suggests layering rather than working capital retention."",
  ""mitigating"": ""Cash activity has been consistent and sustained over 26 weeks with 92.3% weekly presence and low volatility (0.14), showing a stable operational pattern rather than burst behavior. Only 20% of deposits sit just below round thresholds, and the amounts vary naturally, inconsistent with deliberate structuring."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-11-10,988620.17,0.58,"88.9% of deposits sit just below round numbers—a classic structuring signature where launderers deliberately avoid reporting thresholds. Combined with 57% rapid outflow and cash volume (0.33× monthly income in one week) grossly disproportionate to a consultant occupation that generates negligible legitimate cash, this shows the mechanical precision of layering rather than organic business rhythm.","92.3% of weeks show cash activity over 26 consecutive weeks with low volatility (0.13), demonstrating sustained, predictable pattern consistent with an established business operation. Legitimate cash-intensive traders—even consultants who may advise retail, hospitality, or informal sector clients and accept cash fees—produce exactly this steady-state profile. The consistency argues against opportunistic structuring and toward routine commercial activity.","{
  ""aggravating"": ""88.9% of deposits sit just below round numbers—a classic structuring signature where launderers deliberately avoid reporting thresholds. Combined with 57% rapid outflow and cash volume (0.33× monthly income in one week) grossly disproportionate to a consultant occupation that generates negligible legitimate cash, this shows the mechanical precision of layering rather than organic business rhythm."",
  ""mitigating"": ""92.3% of weeks show cash activity over 26 consecutive weeks with low volatility (0.13), demonstrating sustained, predictable pattern consistent with an established business operation. Legitimate cash-intensive traders—even consultants who may advise retail, hospitality, or informal sector clients and accept cash fees—produce exactly this steady-state profile. The consistency argues against opportunistic structuring and toward routine commercial activity."",
  ""probability_suspicious"": 0.58
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-11-17,845468.01,0.52,"Consultant occupation receiving INR 845k in cash weekly is fundamentally inconsistent with the business model—consulting services are typically invoiced and paid electronically, not in cash. This occupational mismatch is the clearest red flag.","Cash activity has been consistent for 26 consecutive weeks (92.3% of weeks active) with low volatility (0.13), showing the stable, predictable pattern of genuine recurring business rather than the burst-and-pause rhythm typical of structuring. The deposits also lack the telltale signs of structured amounts sitting just below round thresholds.","{
  ""aggravating"": ""Consultant occupation receiving INR 845k in cash weekly is fundamentally inconsistent with the business model—consulting services are typically invoiced and paid electronically, not in cash. This occupational mismatch is the clearest red flag."",
  ""mitigating"": ""Cash activity has been consistent for 26 consecutive weeks (92.3% of weeks active) with low volatility (0.13), showing the stable, predictable pattern of genuine recurring business rather than the burst-and-pause rhythm typical of structuring. The deposits also lack the telltale signs of structured amounts sitting just below round thresholds."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-11-24,900912.45,0.42,"Cash volume (0.30× monthly income) is disproportionate to a Consultant occupation, which is not cash-intensive, combined with 57% rapid outward transfer and 11 prior alerts suggesting a pattern of flagged behavior.","Cash activity has been consistent for 26 weeks with 92.3% weekly presence and low volatility (0.13), showing the steady, predictable pattern of legitimate ongoing business rather than the burst-and-pause signature of structuring.","{
  ""aggravating"": ""Cash volume (0.30× monthly income) is disproportionate to a Consultant occupation, which is not cash-intensive, combined with 57% rapid outward transfer and 11 prior alerts suggesting a pattern of flagged behavior."",
  ""mitigating"": ""Cash activity has been consistent for 26 weeks with 92.3% weekly presence and low volatility (0.13), showing the steady, predictable pattern of legitimate ongoing business rather than the burst-and-pause signature of structuring."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2025-12-29,881594.26,0.52,"92.3% of deposits sit just below round numbers, a hallmark of deliberate structuring to avoid reporting thresholds, combined with 55% of cash being rapidly transferred out electronically—classic layering behavior inconsistent with a consultant who should have minimal legitimate cash receipts.","Cash activity has appeared consistently for 26 straight weeks (92.3% of weeks) with very low volatility (0.14), showing the stable, predictable pattern of genuine recurring business rather than the burst-and-pause cycles typical of structuring operations.","{
  ""aggravating"": ""92.3% of deposits sit just below round numbers, a hallmark of deliberate structuring to avoid reporting thresholds, combined with 55% of cash being rapidly transferred out electronically—classic layering behavior inconsistent with a consultant who should have minimal legitimate cash receipts."",
  ""mitigating"": ""Cash activity has appeared consistently for 26 straight weeks (92.3% of weeks) with very low volatility (0.14), showing the stable, predictable pattern of genuine recurring business rather than the burst-and-pause cycles typical of structuring operations."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2026-01-12,988541.91,0.52,"90.9% of deposits sitting just below round numbers is the strongest indicator of structuring—a classic laundering technique where depositors deliberately avoid threshold triggers by keeping amounts like 49,000 or 99,000 instead of crossing reporting limits.","88.5% of weeks showing cash activity over 26 consecutive weeks with low volatility (0.14) demonstrates a steady, predictable business pattern rather than the burst-and-disappear behavior typical of laundering. This consistency suggests an ongoing legitimate cash-generating operation.","{
  ""aggravating"": ""90.9% of deposits sitting just below round numbers is the strongest indicator of structuring—a classic laundering technique where depositors deliberately avoid threshold triggers by keeping amounts like 49,000 or 99,000 instead of crossing reporting limits."",
  ""mitigating"": ""88.5% of weeks showing cash activity over 26 consecutive weeks with low volatility (0.14) demonstrates a steady, predictable business pattern rather than the burst-and-disappear behavior typical of laundering. This consistency suggests an ongoing legitimate cash-generating operation."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2026-02-02,888362.29,0.42,"Occupation is Consultant (not normally cash-intensive) yet weekly cash of INR 888,362 represents 29% of declared monthly income, combined with 59% of deposited cash being rapidly transferred out via electronic channels—a classic layering pattern inconsistent with legitimate business operations that would retain funds for supplier payments and operating expenses.","Cash activity has been consistent and sustained over all 26 weeks (84.6% of weeks active) with low volatility (0.13), demonstrating the steady, predictable pattern of genuine recurring business rather than the burst-and-pause signature typical of structuring. The deposits vary naturally and only 14.3% sit just below round thresholds, showing none of the mechanical threshold-avoidance behavior that characterizes deliberate structuring.","{
  ""aggravating"": ""Occupation is Consultant (not normally cash-intensive) yet weekly cash of INR 888,362 represents 29% of declared monthly income, combined with 59% of deposited cash being rapidly transferred out via electronic channels—a classic layering pattern inconsistent with legitimate business operations that would retain funds for supplier payments and operating expenses."",
  ""mitigating"": ""Cash activity has been consistent and sustained over all 26 weeks (84.6% of weeks active) with low volatility (0.13), demonstrating the steady, predictable pattern of genuine recurring business rather than the burst-and-pause signature typical of structuring. The deposits vary naturally and only 14.3% sit just below round thresholds, showing none of the mechanical threshold-avoidance behavior that characterizes deliberate structuring."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2026-02-09,969393.56,0.48,"Cash volume (INR 969,394 in one week) is disproportionately high relative to declared monthly income—this single week represents 32% of the entire monthly income for a consultant, an occupation with no legitimate cash-intensive business model. Combined with 60% rapid outflow via electronic transfer and 12 prior alerts, this suggests possible structuring through a consulting front.","Cash activity has been consistent and sustained over 26 weeks (present in 85% of weeks) with low volatility (0.12), indicating an established, regular pattern rather than sudden bursts. The deposits vary naturally in amount, funds are not all immediately withdrawn, and the pattern resembles ongoing business operations rather than one-off layering typical of classic structuring.","{
  ""aggravating"": ""Cash volume (INR 969,394 in one week) is disproportionately high relative to declared monthly income—this single week represents 32% of the entire monthly income for a consultant, an occupation with no legitimate cash-intensive business model. Combined with 60% rapid outflow via electronic transfer and 12 prior alerts, this suggests possible structuring through a consulting front."",
  ""mitigating"": ""Cash activity has been consistent and sustained over 26 weeks (present in 85% of weeks) with low volatility (0.12), indicating an established, regular pattern rather than sudden bursts. The deposits vary naturally in amount, funds are not all immediately withdrawn, and the pattern resembles ongoing business operations rather than one-off layering typical of classic structuring."",
  ""probability_suspicious"": 0.48
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2026-02-23,848794.10,0.42,"Occupation is Consultant (not normally cash-intensive) yet this single week's cash (INR 848,794) equals 28% of declared monthly income, combined with 62% of deposited cash being rapidly transferred out via electronic channels—a pattern consistent with using the account as a conduit rather than for operating expenses.","Cash activity has been consistent and sustained over 26 weeks with 85% of weeks showing deposits, low volatility (0.13) indicating steady business rhythm rather than bursts, and amounts vary naturally without clustering below reporting thresholds—all hallmarks of legitimate ongoing trade rather than episodic structuring.","{
  ""aggravating"": ""Occupation is Consultant (not normally cash-intensive) yet this single week's cash (INR 848,794) equals 28% of declared monthly income, combined with 62% of deposited cash being rapidly transferred out via electronic channels—a pattern consistent with using the account as a conduit rather than for operating expenses."",
  ""mitigating"": ""Cash activity has been consistent and sustained over 26 weeks with 85% of weeks showing deposits, low volatility (0.13) indicating steady business rhythm rather than bursts, and amounts vary naturally without clustering below reporting thresholds—all hallmarks of legitimate ongoing trade rather than episodic structuring."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100909,2026-03-02,968024.26,0.48,"Occupation is Consultant (not normally cash-intensive) yet this single week's cash equals 0.32 times the declared monthly income—INR 968,024 against a monthly income of approximately INR 3 million. This extreme disproportionality between cash handling and a professional services occupation that typically operates through digital payments is the strongest red flag.","Cash activity has appeared consistently over 26 weeks with 84.6% of weeks showing deposits, low week-to-week volatility (0.13), and only 59% transferred out—indicating funds are substantially retained in the account. This steady, predictable pattern over half a year with meaningful retention suggests an established business operation rather than rapid layering typical of structuring.","{
  ""aggravating"": ""Occupation is Consultant (not normally cash-intensive) yet this single week's cash equals 0.32 times the declared monthly income—INR 968,024 against a monthly income of approximately INR 3 million. This extreme disproportionality between cash handling and a professional services occupation that typically operates through digital payments is the strongest red flag."",
  ""mitigating"": ""Cash activity has appeared consistently over 26 weeks with 84.6% of weeks showing deposits, low week-to-week volatility (0.13), and only 59% transferred out—indicating funds are substantially retained in the account. This steady, predictable pattern over half a year with meaningful retention suggests an established business operation rather than rapid layering typical of structuring."",
  ""probability_suspicious"": 0.48
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
